member_id,first_name,last_name,dob,gender,email,phone,street,city,state,zip,fpl_ratio,hios_id,plan_network_access_type,plan_metal,age_group,region,enrollment_length_continuous,clinical_segment,general_agency_name,broker_name,sa_contracting_entity_name,call_count,app_login_count,web_login_count,new_member_in_period,member_used_app,member_had_web_login,member_visited_new_provider_ind,high_cost_member,mutually_exclusive_hcc_condition,geographic_reporting,wisconsin_area_deprivation_index,ra_mm,year
MBR2024007773,Katie,Hernandez,2008-06-19,F,elizabeth01@example.net,001-259-561-5961x967,837 Donna Light Suite 572,Sarahchester,IN,80686,2.77,6806767994,PPO,Bronze,<18,Midwest,12,Maternity,Health Advantage,,Strategic Alliance B,1,5,3,0,1,1,0,0,,Midwest,8,1.2,2024
MBR2024007774,Kimberly,Schmidt,1939-06-20,F,robertrobbins@example.com,622-393-6704x0907,668 Vickie Villages Suite 331,New Ann,VI,93507,3.54,7985481827,HMO,Platinum,65+,Northeast,6,Maternity,Health Advantage,Value Health Brokers,,0,1,0,0,1,0,1,0,Diabetes,Northeast,1,0.828,2024
MBR2024007775,Paul,Martinez,1962-05-24,F,toddmoreno@example.net,+1-819-683-8096x66644,9445 Thomas Isle Apt. 823,Sheilastad,OK,85207,2.46,6217376741,POS,Silver,55-64,South,12,Chronic,,HealthLink Brokers,,0,0,5,1,0,1,0,0,COPD,South,3,1.771,2024
MBR2024007776,Kelly,Davis,1958-01-07,O,ashley61@example.net,687.529.7656x5346,91289 Kathleen Mills Apt. 485,Russellland,CA,75438,3.33,8329555138,POS,Platinum,65+,West,12,Healthy,Premier Agency,Acme Brokerage,Strategic Alliance B,3,0,0,1,0,0,1,0,CKD,West,10,1.38,2024
MBR2024007777,Alexis,Hernandez,1998-09-16,F,dyermichael@example.net,718.282.1233x575,83000 Schneider Village Apt. 612,Jasonbury,VI,57310,0.59,9832039591,EPO,Platinum,26-34,Midwest,11,Behavioral,Wellness Group,Value Health Brokers,Strategic Alliance B,0,0,1,0,0,1,1,0,COPD,Midwest,5,1.37,2024
MBR2024007778,Anna,Mitchell,2025-11-14,F,jamesparker@example.net,5764378286,9475 Dudley Ville Suite 497,Barrettberg,NM,28359,1.43,2873559794,POS,Silver,<18,West,8,Behavioral,,,Strategic Alliance B,0,1,0,1,1,0,1,0,CKD,West,7,0.997,2024
MBR2024007779,Caleb,Richardson,1978-08-27,F,ewalter@example.net,001-825-389-2571x862,26689 Cooper Flat Apt. 116,North Patrick,VI,51130,1.71,5705270882,POS,Platinum,45-54,South,3,Healthy,Care Partners,Acme Brokerage,Strategic Alliance B,2,0,0,0,0,0,0,0,Asthma,South,6,0.287,2024
MBR2024007780,Cynthia,Pope,1990-02-08,F,woodwardtina@example.com,(993)773-9526x4583,83747 Mcgrath Rapid,Brandonton,KY,43017,1.07,1749497765,HMO,Platinum,26-34,South,4,Behavioral,Wellness Group,Value Health Brokers,Strategic Alliance C,0,2,5,1,1,1,1,0,Asthma,South,10,0.498,2024
MBR2024007781,Kevin,Giles,1960-01-23,M,nicoleodom@example.org,001-464-652-9690,9790 Rogers Turnpike Apt. 059,Taylorburgh,DE,53672,3.5,6180629450,EPO,Gold,55-64,South,8,Behavioral,,Acme Brokerage,,3,3,3,1,1,1,0,0,Asthma,South,3,1.096,2024
MBR2024007782,Nathan,Moore,1938-04-03,F,johnsonbobby@example.com,+1-522-426-6955x1419,447 Andrew Freeway Apt. 780,East Codychester,HI,77922,3.34,9687392943,POS,Gold,65+,West,8,Healthy,Health Advantage,Acme Brokerage,Strategic Alliance C,0,3,0,1,1,0,1,0,Diabetes,West,8,0.92,2024
MBR2024007783,Eddie,Gibbs,1975-02-13,M,ramirezkevin@example.org,295-779-4678x335,2134 Jacob Shoals,North Grace,PW,02142,3.9,4863090642,PPO,Platinum,45-54,Midwest,4,Behavioral,,,Strategic Alliance A,1,0,0,0,0,0,0,0,CKD,Midwest,6,0.498,2024
MBR2024007784,Craig,Warren,2017-01-18,O,rachel48@example.net,242.746.5984x58171,74305 Kimberly Mews Apt. 562,Port Michelleland,MD,33382,2.82,8021533579,HMO,Gold,<18,South,2,Maternity,Health Advantage,Acme Brokerage,Strategic Alliance C,1,0,2,0,0,1,1,0,CKD,South,10,0.23,2024
MBR2024007785,Mark,Willis,1977-07-25,F,ambercarlson@example.com,+1-892-211-4685,9069 Daniel Forest Suite 457,Jeanneberg,OR,91926,2.53,5725838391,HMO,Platinum,45-54,West,5,Behavioral,Health Advantage,Acme Brokerage,,0,0,2,1,0,1,1,0,COPD,West,8,0.623,2024
MBR2024007786,Douglas,Dixon,2010-05-09,M,rhondamitchell@example.com,280-865-5405,36277 Diana Curve Apt. 140,Christopherfurt,GA,77940,3.86,1955062487,EPO,Silver,<18,South,8,Behavioral,Premier Agency,HealthLink Brokers,Strategic Alliance A,0,3,0,0,1,0,0,1,Diabetes,South,10,1.495,2024
MBR2024007787,Dawn,Bentley,1948-02-11,M,curtisregina@example.net,+1-897-811-2935x16556,4961 Wilson Row,West Michelle,VA,13762,3.11,5443543691,HMO,Platinum,65+,South,6,Chronic,Health Advantage,Value Health Brokers,Strategic Alliance A,0,4,0,0,1,0,1,0,CKD,South,8,0.966,2024
MBR2024007788,Jon,Blake,1989-10-04,M,briannaboyer@example.com,001-955-705-2624x7243,321 Megan Manor,Robertsonmouth,ID,63594,3.79,5064990615,HMO,Gold,35-44,West,3,Healthy,,Acme Brokerage,Strategic Alliance A,0,3,0,0,1,0,0,0,COPD,West,3,0.287,2024
MBR2024007789,Richard,Griffin,1990-08-26,M,scott74@example.com,809-628-6068x56890,6721 Greer Views,Morganview,KY,23464,0.66,2731296615,POS,Bronze,26-34,South,10,Maternity,Health Advantage,,Strategic Alliance B,0,1,0,0,1,0,1,0,,South,7,1.0,2024
MBR2024007790,Darren,Chaney,1972-08-22,M,costachristina@example.com,+1-902-585-3622,69488 Decker Keys Apt. 761,Ericstad,GU,39340,3.78,7484517958,HMO,Gold,45-54,Midwest,10,Complex,Health Advantage,Acme Brokerage,Strategic Alliance C,3,0,1,1,0,1,0,0,,Midwest,6,1.5,2024
MBR2024007791,Lisa,Cummings,1958-12-27,M,tammykim@example.com,001-929-444-5413x751,6428 Baker Haven,Jenniferstad,ME,72333,3.15,1925749674,EPO,Bronze,65+,Northeast,12,Healthy,Wellness Group,Value Health Brokers,,3,0,0,0,0,0,0,1,CKD,Northeast,7,2.07,2024
MBR2024007792,Dominique,Walters,2002-07-12,M,andreamiller@example.com,(439)893-8025,227 Brown Lock,Port Eugene,NJ,55516,1.19,5437475524,EPO,Silver,18-25,Northeast,2,Complex,Health Advantage,,Strategic Alliance B,0,2,0,1,1,0,1,0,Diabetes,Northeast,9,0.345,2024
MBR2024007793,Cindy,Smith,2001-02-04,M,jamesbeasley@example.com,645-797-0292x60087,4249 Daniels Point,Freemanville,LA,57609,0.56,2497161991,EPO,Platinum,18-25,South,11,Complex,Wellness Group,HealthLink Brokers,,0,0,0,0,0,0,0,0,Diabetes,South,7,1.897,2024
MBR2024007794,Alex,Dunlap,1956-05-09,M,dhenderson@example.org,001-509-775-6143,0655 Mary Plaza,Jennifermouth,NE,46404,2.37,7125741376,PPO,Silver,65+,Midwest,10,Complex,Wellness Group,Prime Advisors,Strategic Alliance B,0,0,0,0,0,0,0,0,Asthma,Midwest,9,2.07,2024
MBR2024007795,Christina,Scott,2018-01-09,F,kelseysmith@example.net,+1-819-350-8321x797,09594 Smith Manor,Lake Jessica,SC,45281,2.07,7081518625,EPO,Bronze,<18,South,2,Maternity,,Value Health Brokers,Strategic Alliance C,2,0,2,1,0,1,1,0,COPD,South,1,0.23,2024
MBR2024007796,Whitney,Miller,2002-09-27,M,cathyfernandez@example.org,4595619192,4260 Blake Inlet Suite 855,Esparzaburgh,AS,19083,2.69,1476629433,HMO,Platinum,18-25,Northeast,6,Healthy,Premier Agency,Prime Advisors,Strategic Alliance C,3,2,0,0,1,0,0,0,Asthma,Northeast,7,0.575,2024
MBR2024007797,Brandon,Ramos,1952-04-20,F,tmoore@example.org,884-905-2853,7347 Rebecca Creek Suite 465,South Lauramouth,MN,78810,2.6,2284952389,HMO,Platinum,65+,Midwest,9,Complex,,Value Health Brokers,,2,1,2,1,1,1,1,0,Diabetes,Midwest,9,1.863,2024
MBR2024007798,Juan,Howard,1993-01-04,F,gmills@example.com,444.741.9650,22916 Melissa Crest,Arnoldmouth,GU,12878,3.4,7615485462,HMO,Bronze,26-34,South,10,Chronic,Health Advantage,,Strategic Alliance B,2,1,0,1,1,0,1,0,,South,5,1.167,2024
MBR2024007799,Timothy,Knapp,2020-05-21,M,zli@example.com,9855150198,4547 Thomas Plains Suite 847,West Patricia,PA,48005,1.06,5661772536,POS,Gold,<18,Northeast,1,Healthy,,Value Health Brokers,Strategic Alliance C,3,0,1,1,0,1,0,0,CKD,Northeast,2,0.096,2024
MBR2024007800,Melissa,Gonzalez,2015-06-11,M,nathan07@example.com,945-565-8977,0211 Angela Trail,Michaelland,WA,75847,3.32,3409872390,HMO,Gold,<18,West,11,Chronic,Wellness Group,Acme Brokerage,,0,0,0,0,0,0,1,0,COPD,West,5,1.476,2024
MBR2024007801,Cindy,Alvarado,1983-10-26,F,tonyavazquez@example.org,5125166713,01660 Sylvia Burg Apt. 370,Mikaylaton,FM,90019,3.13,5132449371,EPO,Platinum,35-44,Northeast,5,Maternity,Care Partners,Acme Brokerage,Strategic Alliance C,4,1,0,1,1,0,1,1,CKD,Northeast,8,0.862,2024
MBR2024007802,Amy,Larson,2009-07-27,M,heather72@example.net,845.754.1731,9356 Jones Neck Apt. 681,East Rhondaburgh,MA,75248,3.29,1874653044,EPO,Gold,<18,Northeast,1,Behavioral,,,Strategic Alliance A,2,0,1,1,0,1,0,0,CHF,Northeast,4,0.125,2024
MBR2024007803,Brandon,Hebert,2025-09-26,F,johnsonjessica@example.org,356.558.6747,3042 Smith Via Apt. 848,Jessicaside,MA,34339,2.89,4652356425,HMO,Platinum,<18,Northeast,5,Behavioral,,Acme Brokerage,Strategic Alliance A,0,1,0,1,1,0,1,0,Diabetes,Northeast,9,0.623,2024
MBR2024007804,Natalie,Tran,1943-06-15,M,harrismatthew@example.org,684-854-9162,306 Eddie Villages Suite 107,Rodrigueztown,MD,58541,1.85,2961094939,EPO,Silver,65+,South,10,Behavioral,,Prime Advisors,,0,0,0,0,0,0,1,0,CKD,South,10,1.495,2024
MBR2024007805,Nancy,Gray,1938-02-02,F,bradley30@example.net,+1-442-291-6074x29656,551 Pace Parkways,Tonyaville,PA,05903,0.83,9845256970,POS,Gold,65+,Northeast,2,Behavioral,,Acme Brokerage,Strategic Alliance B,0,5,0,0,1,0,0,0,COPD,Northeast,6,0.299,2024
MBR2024007806,Eric,Hernandez,1976-05-26,M,mitchelljenny@example.org,(723)329-2497x211,7926 Black Mission,Kylefurt,ME,51292,3.04,3694256491,POS,Platinum,45-54,Northeast,3,Behavioral,Health Advantage,HealthLink Brokers,Strategic Alliance A,0,4,0,0,1,0,1,0,Asthma,Northeast,1,0.374,2024
MBR2024007807,Ashley,Barr,2024-04-10,F,yvonnecallahan@example.com,815-926-3059,8464 Travis Passage Apt. 556,South Heather,TX,56711,1.03,7348877679,HMO,Platinum,<18,South,8,Healthy,Care Partners,Acme Brokerage,,0,3,1,1,1,1,0,0,Asthma,South,3,0.767,2024
MBR2024007808,Eric,Oneill,2011-03-11,M,adamsdebbie@example.org,673.533.2876,47707 Casey Fields,North Roberto,ND,18964,3.48,7685257728,POS,Silver,<18,Midwest,3,Chronic,Premier Agency,,Strategic Alliance C,1,0,0,1,0,0,1,0,CHF,Midwest,6,0.402,2024
MBR2024007809,Bonnie,Edwards,1955-11-29,M,fostermark@example.org,330-528-3221x82250,1925 Kara Brook Suite 805,East Maryberg,WI,68661,1.88,8619134975,POS,Bronze,65+,Midwest,6,Chronic,Premier Agency,,Strategic Alliance B,3,5,0,0,1,0,1,0,CHF,Midwest,7,0.966,2024
MBR2024007810,Lisa,Carey,1979-11-25,F,jenniferleon@example.com,(838)408-0324,81887 Bryan Spur Apt. 081,Jacquelinechester,OK,88478,1.93,6024726129,EPO,Bronze,45-54,South,5,Behavioral,Wellness Group,HealthLink Brokers,,0,1,0,0,1,0,1,0,Diabetes,South,4,0.623,2024
MBR2024007811,Brooke,Williams,1968-03-06,F,ghancock@example.com,001-476-810-8214,746 Davis Camp Suite 220,North Alyssastad,VI,16477,1.43,6726497831,POS,Silver,55-64,Midwest,4,Complex,Wellness Group,HealthLink Brokers,Strategic Alliance A,0,2,0,1,1,0,1,0,COPD,Midwest,7,0.759,2024
MBR2024007812,Dennis,Bailey,1981-05-19,F,griffinkatherine@example.org,286-734-2472x1211,777 Christopher Estates,Feliciastad,DE,95925,3.89,3724417171,HMO,Platinum,35-44,South,3,Chronic,,,,0,0,3,0,0,1,0,0,CHF,South,5,0.402,2024
MBR2024007813,Kara,Herrera,1943-04-03,M,carterlevi@example.com,445-439-5072x9278,4794 Davis Port Apt. 391,West Charlesmouth,PR,96695,0.67,2629546249,PPO,Platinum,65+,West,1,Behavioral,Health Advantage,,Strategic Alliance C,0,0,0,0,0,0,1,0,CKD,West,10,0.149,2024
MBR2024007814,Dan,Vance,2022-04-28,F,christopher27@example.com,220-274-1001x73170,87670 Mckinney Junction Suite 692,New Bryantown,NE,64841,3.03,6558667734,POS,Silver,<18,Midwest,1,Chronic,,Prime Advisors,Strategic Alliance B,0,0,2,0,0,1,1,0,COPD,Midwest,10,0.134,2024
MBR2024007815,Kimberly,Meadows,2002-06-11,M,snydertimothy@example.org,(897)368-4404x787,5474 Ross Points,North Brandon,DC,03394,0.91,2053759186,POS,Silver,18-25,South,12,Chronic,Care Partners,Value Health Brokers,Strategic Alliance B,0,4,2,0,1,1,1,0,Diabetes,South,1,1.61,2024
MBR2024007816,Sue,Hart,2005-01-18,M,natashacollins@example.com,977.321.8493x3973,285 Jessica Mountains Suite 506,New Julie,VT,60950,2.11,5768376618,PPO,Silver,18-25,Northeast,6,Behavioral,Premier Agency,Prime Advisors,Strategic Alliance C,4,0,0,0,0,0,1,0,CHF,Northeast,9,0.747,2024
MBR2024007817,Kelly,Olsen,1984-07-01,M,sconley@example.net,+1-222-367-7508x172,3009 Kathryn Greens,South Matthew,MT,07075,3.03,1020134789,HMO,Silver,35-44,West,9,Complex,,,,0,4,0,0,1,0,1,0,Asthma,West,7,1.552,2024
MBR2024007818,John,Jefferson,1984-05-15,F,neiljames@example.com,001-573-653-6067x490,007 Martinez Pike Apt. 300,Millerville,AK,79190,2.92,4515323363,HMO,Gold,35-44,West,3,Behavioral,,Prime Advisors,Strategic Alliance B,0,2,0,1,1,0,1,0,CHF,West,7,0.374,2024
MBR2024007819,Richard,Allen,1999-11-29,F,zdawson@example.org,+1-937-628-0638x620,20868 Amber Ferry,Lake Brandonbury,GA,80314,0.76,7161194866,POS,Platinum,18-25,South,3,Behavioral,,Prime Advisors,Strategic Alliance B,1,3,0,1,1,0,1,0,COPD,South,3,0.374,2024
MBR2024007820,Bethany,Holt,1973-01-27,F,pburns@example.org,(228)986-5759,706 Fisher Spurs,Andrewstad,PR,29286,3.45,1813771119,PPO,Bronze,45-54,West,11,Maternity,,,Strategic Alliance A,1,10,3,0,1,1,0,0,COPD,West,3,1.265,2024
MBR2024007821,Jessica,Rodriguez,1958-06-25,F,harrisamy@example.net,001-495-637-7590,3701 Williams Turnpike Suite 672,Gonzalezton,HI,41135,3.7,4137758948,EPO,Bronze,65+,West,2,Chronic,,Prime Advisors,Strategic Alliance A,0,3,0,1,1,0,0,1,Asthma,West,2,0.483,2024
MBR2024007822,Janice,Thomas,2015-03-14,F,joneseric@example.org,001-724-205-7359x5343,90181 Berger Lane,Lake Derek,MA,93503,2.57,7888634986,POS,Bronze,<18,Northeast,12,Maternity,Health Advantage,,Strategic Alliance C,1,4,0,0,1,0,1,0,COPD,Northeast,9,1.38,2024
MBR2024007823,Kayla,Nguyen,1987-09-01,M,ashley36@example.net,+1-512-491-4260,905 Anderson Rapids,Morrowtown,UT,83820,0.56,5702963929,EPO,Silver,35-44,West,8,Complex,Wellness Group,HealthLink Brokers,Strategic Alliance C,0,4,0,0,1,0,0,0,COPD,West,5,1.38,2024
MBR2024007824,Scott,Horn,1938-07-18,M,nwhite@example.org,+1-442-562-5304x7278,786 Mitchell Shoal Suite 801,South Danielleshire,NM,75238,1.31,9294888362,HMO,Silver,65+,West,6,Behavioral,,,Strategic Alliance C,1,0,0,1,0,0,0,0,CHF,West,4,0.897,2024
MBR2024007825,Gabrielle,Wallace,1943-12-17,M,bradleywang@example.net,292.809.5322x81603,883 Myers Port Suite 825,Mariahville,CT,74751,3.6,3526761216,EPO,Platinum,65+,Northeast,11,Maternity,Health Advantage,,,3,0,0,1,0,0,0,0,CKD,Northeast,4,1.518,2024
MBR2024007826,Nicole,Bauer,1952-08-05,F,adamsanchez@example.com,+1-952-630-3079x413,549 Taylor Place Apt. 213,Hernandezburgh,NM,72276,0.51,6996563719,HMO,Gold,65+,West,1,Behavioral,Care Partners,Prime Advisors,Strategic Alliance A,0,2,0,0,1,0,0,0,,West,5,0.13,2024
MBR2024007827,Jody,Rios,2009-01-17,F,michelle75@example.com,001-825-435-2559x500,9840 Kelly Pines,Carlberg,MI,88157,3.92,2302657885,HMO,Platinum,<18,Midwest,12,Healthy,,HealthLink Brokers,Strategic Alliance A,3,4,5,0,1,1,0,0,,Midwest,7,1.0,2024
MBR2024007828,Carol,Cardenas,1953-11-11,F,katrina85@example.net,753-652-8081x2821,240 Wesley Lake Suite 188,North Robert,PA,18005,3.05,3712811112,POS,Platinum,65+,Northeast,5,Chronic,Health Advantage,Value Health Brokers,Strategic Alliance B,0,2,0,0,1,0,1,0,Asthma,Northeast,7,0.805,2024
MBR2024007829,Dean,Wagner,1972-08-02,F,garyhawkins@example.org,001-778-760-6165x423,04193 Schultz Fort Suite 148,Port Christopherside,VT,78997,3.2,6185451588,EPO,Bronze,45-54,Northeast,2,Maternity,,,,1,1,0,0,1,0,1,0,CHF,Northeast,2,0.23,2024
MBR2024007830,Aaron,Torres,1971-02-24,F,pcombs@example.org,(748)380-4559x7218,98899 Cruz Expressway,Stephanieport,WV,56404,2.1,7327682584,EPO,Bronze,45-54,South,2,Complex,Wellness Group,Acme Brokerage,Strategic Alliance A,0,4,0,0,1,0,0,0,Asthma,South,3,0.345,2024
MBR2024007831,Spencer,Hamilton,2010-12-11,F,arobinson@example.net,369-375-3851,5917 Carol Station Suite 130,Washingtonville,ID,09559,0.84,3762452524,EPO,Platinum,<18,West,8,Maternity,Wellness Group,Prime Advisors,Strategic Alliance C,0,4,10,1,1,1,0,0,COPD,West,1,0.92,2024
MBR2024007832,Timothy,Medina,1951-02-07,M,michael34@example.net,6568372039,714 Banks Track,Hamiltonshire,VT,80076,1.64,9144524556,PPO,Platinum,65+,Northeast,10,Maternity,Health Advantage,,Strategic Alliance A,2,2,1,0,1,1,0,0,CKD,Northeast,9,1.38,2024
MBR2024007833,Angela,Crawford,1972-07-04,F,kbuck@example.net,+1-250-969-4135x843,6715 Chapman Skyway,Freemanmouth,MP,67159,0.67,2360512124,EPO,Platinum,45-54,West,4,Maternity,Wellness Group,Prime Advisors,Strategic Alliance A,0,3,0,1,1,0,0,0,COPD,West,4,0.46,2024
MBR2024007834,Crystal,Hunter,1936-01-25,F,william72@example.net,(266)291-4426,75354 Tiffany Mission Suite 179,Delgadoborough,NE,53734,2.13,4438397179,PPO,Bronze,65+,Midwest,1,Complex,Wellness Group,,Strategic Alliance C,0,5,0,0,1,0,0,0,,Midwest,2,0.18,2024
MBR2024007835,Katherine,Boyd,2014-03-06,F,jmartin@example.net,(613)362-4212x80481,3643 Moses Squares,Richardburgh,IA,15144,1.92,6721487298,EPO,Bronze,<18,Midwest,8,Chronic,Health Advantage,,Strategic Alliance B,0,0,0,1,0,0,0,0,Asthma,Midwest,1,1.073,2024
MBR2024007836,Malik,Brown,1940-06-10,F,bankswilliam@example.net,241-383-3586x1432,91928 Jennifer Glen Apt. 696,Hendersonburgh,NV,94823,2.5,8144472960,HMO,Platinum,65+,West,11,Complex,Care Partners,HealthLink Brokers,,1,0,0,1,0,0,0,0,Diabetes,West,8,2.277,2024
MBR2024007837,Jesus,Castro,1943-10-05,M,nbarker@example.com,219.824.0483x17127,8394 David Prairie,East Alexandraview,RI,66876,2.59,1498174882,POS,Platinum,65+,Northeast,2,Complex,,,,0,0,0,1,0,0,1,0,COPD,Northeast,5,0.414,2024
MBR2024007838,James,White,2005-02-22,F,hillvalerie@example.net,637.707.2839x85388,64717 Robert Stream Suite 056,New Fred,HI,39582,2.21,2456967525,PPO,Bronze,18-25,West,11,Maternity,,,,0,0,0,0,0,0,0,0,Asthma,West,7,1.265,2024
MBR2024007839,Bradley,Hensley,1958-08-02,F,richardjeffrey@example.com,614.794.4099x363,261 Amber Rue Suite 977,Andersonberg,UT,47427,1.91,1495846228,EPO,Platinum,65+,West,10,Behavioral,Health Advantage,,,0,0,0,1,0,0,1,0,Asthma,West,1,1.495,2024
MBR2024007840,Kyle,Reynolds,2017-09-27,M,wwilliamson@example.net,+1-408-590-6123x7076,53801 Carter Islands,South Susan,DE,33329,3.84,7572769393,EPO,Bronze,<18,South,10,Healthy,,HealthLink Brokers,Strategic Alliance C,0,0,0,0,0,0,0,0,Diabetes,South,7,0.958,2024
MBR2024007841,Kimberly,Preston,1985-04-07,F,matthew99@example.net,375-333-1999x73696,687 Michael Canyon Apt. 502,West Rogerland,AK,95376,1.26,5461415460,PPO,Silver,35-44,West,7,Healthy,Premier Agency,,Strategic Alliance A,1,5,0,0,1,0,1,0,CKD,West,1,0.671,2024
MBR2024007842,Renee,Butler,2005-09-14,F,rachel71@example.org,(789)849-0063,65263 Charles Stream,Karimouth,MI,39801,2.18,9942929568,HMO,Silver,18-25,Midwest,2,Complex,,,Strategic Alliance B,3,1,0,0,1,0,1,0,Diabetes,Midwest,9,0.345,2024
MBR2024007843,Robert,Rodriguez,2010-11-08,M,austincharles@example.com,984.429.9089,6897 Jessica Underpass Suite 497,Deanstad,TN,90749,2.76,2812219766,EPO,Gold,<18,South,7,Complex,Health Advantage,,,0,4,0,1,1,0,0,0,COPD,South,3,1.208,2024
MBR2024007844,Stephen,Osborne,1983-01-13,F,michael66@example.net,001-650-841-0038,66472 Davis Rest,East Davidtown,NJ,27822,2.29,4480998765,HMO,Gold,35-44,Northeast,3,Healthy,,HealthLink Brokers,Strategic Alliance B,0,5,0,0,1,0,0,1,Asthma,Northeast,8,0.431,2024
MBR2024007845,Thomas,Yoder,1944-06-18,F,zpadilla@example.net,001-517-306-2107,78560 Cindy Curve Suite 725,East Jonton,DE,51727,3.55,7696061925,EPO,Gold,65+,South,9,Healthy,,Value Health Brokers,,0,0,0,1,0,0,1,0,,South,8,0.9,2024
MBR2024007846,Jeanne,Galvan,1946-09-21,F,roymichele@example.net,959.609.8088,583 Joseph Ports,Julietown,SC,48515,2.17,7922274214,POS,Silver,65+,South,3,Maternity,,Value Health Brokers,,2,3,0,1,1,0,1,0,,South,6,0.36,2024
MBR2024007847,Brandon,Baird,1967-06-22,M,patrick59@example.com,+1-765-802-3544x61038,2364 Laura Locks Apt. 152,Wattsville,CA,50322,3.14,4804352960,POS,Gold,55-64,West,3,Chronic,Health Advantage,Value Health Brokers,,0,5,0,1,1,0,1,0,,West,1,0.385,2024
MBR2024007848,Sean,Hall,1941-06-12,M,brianwalker@example.com,001-704-348-0521x65380,9538 Christopher Inlet,West Karafurt,KY,71280,2.69,5410793024,POS,Platinum,65+,South,11,Maternity,Wellness Group,,,1,5,3,0,1,1,0,0,Diabetes,South,5,1.518,2024
MBR2024007849,Glenn,Dixon,1980-11-13,F,brendagates@example.com,+1-320-249-0041x4198,08394 Heather Shoals,Wesleyland,NY,71586,3.31,8305176067,PPO,Bronze,35-44,Northeast,7,Behavioral,Care Partners,,,0,5,1,1,1,1,1,0,Diabetes,Northeast,7,0.872,2024
MBR2024007850,David,Smith,2020-05-08,M,jacobjennings@example.net,657.900.4455x453,453 Garcia Flats,Tinamouth,NH,31327,3.5,1783619564,PPO,Bronze,<18,Northeast,3,Healthy,,HealthLink Brokers,Strategic Alliance C,0,1,0,1,1,0,1,0,,Northeast,6,0.25,2024
MBR2024007851,Paul,Allen,1967-01-04,M,jeffreywalters@example.org,(584)302-4071,077 Betty Hollow,Angelicafurt,KY,71793,1.63,6573842561,EPO,Silver,55-64,South,12,Behavioral,Premier Agency,HealthLink Brokers,Strategic Alliance B,0,3,2,1,1,1,0,0,,South,1,1.43,2024
MBR2024007852,Mark,Weber,2022-03-17,F,cristinamcconnell@example.com,(680)563-4512,974 Mary Place Suite 906,Leemouth,MD,21538,1.08,8412978380,EPO,Platinum,<18,South,9,Behavioral,Care Partners,Prime Advisors,Strategic Alliance B,2,0,2,1,0,1,1,0,COPD,South,10,1.121,2024
MBR2024007853,Benjamin,Martin,2006-01-24,F,heather80@example.com,8866178983,896 Jane Crossroad,South Jennifer,ND,72444,1.4,2487885530,HMO,Bronze,18-25,Midwest,10,Healthy,,Acme Brokerage,Strategic Alliance B,1,0,1,1,0,1,1,0,,Midwest,6,0.833,2024
MBR2024007854,Olivia,Newman,1954-10-05,M,elizabethsteele@example.com,001-866-925-3414,4977 James Court Suite 447,Allenview,MN,14640,2.02,3429324179,PPO,Silver,65+,Midwest,2,Behavioral,,HealthLink Brokers,Strategic Alliance C,4,0,0,0,0,0,1,0,CKD,Midwest,8,0.299,2024
MBR2024007855,Jeffery,Marquez,1983-01-22,F,andrewguzman@example.net,(491)517-0236x4946,2384 Harrison Views Apt. 529,Port Hunterside,NE,91419,1.18,8108216144,PPO,Silver,35-44,Midwest,6,Complex,Wellness Group,Value Health Brokers,Strategic Alliance B,0,0,0,1,0,0,1,0,COPD,Midwest,7,1.035,2024
MBR2024007856,Jacob,Higgins,1994-12-30,M,landryheather@example.net,001-876-868-5328x1419,7764 Holder Streets Suite 336,Cindyton,FM,85855,2.94,6997072573,PPO,Bronze,26-34,West,8,Complex,Wellness Group,Prime Advisors,,0,3,2,1,1,1,0,0,Diabetes,West,5,1.38,2024
MBR2024007857,Billy,Knight,1961-04-22,F,marklopez@example.org,2099162764,852 Kaiser Harbor Suite 146,Foxfurt,MI,51880,1.66,3230780866,HMO,Platinum,55-64,Midwest,8,Complex,Health Advantage,,Strategic Alliance C,4,0,1,1,0,1,0,0,Diabetes,Midwest,7,1.518,2024
MBR2024007858,Benjamin,Bailey,1967-08-09,M,rossjohn@example.com,753-555-6835x9565,6495 Levy Fork,North Brooke,PA,03203,1.83,1949526088,POS,Gold,55-64,Northeast,10,Chronic,,HealthLink Brokers,,0,0,5,0,0,1,0,0,COPD,Northeast,9,1.476,2024
MBR2024007859,Edward,Benitez,1983-06-14,M,castrotracey@example.com,479-787-6823,7727 Roach Road,Stewartville,ME,26738,2.64,9702073425,PPO,Platinum,35-44,Northeast,5,Complex,Premier Agency,Prime Advisors,Strategic Alliance C,0,2,0,0,1,0,0,0,COPD,Northeast,1,0.862,2024
MBR2024007860,Stacy,Stewart,1977-12-28,F,joynguyen@example.com,630.642.9686x67733,572 Roberts Haven Apt. 435,Port Phillipmouth,DC,44282,1.8,6243213670,PPO,Platinum,45-54,South,11,Behavioral,Health Advantage,Value Health Brokers,Strategic Alliance A,0,10,0,0,1,0,1,0,Asthma,South,4,1.37,2024
MBR2024007861,Alec,Wright,1983-09-04,M,michael96@example.com,+1-657-850-6646,341 Morrison Landing,Pittsville,MS,78837,0.76,4267343666,PPO,Platinum,35-44,South,5,Complex,,,,2,0,3,1,0,1,1,0,CKD,South,10,0.862,2024
